Country,RIC,Company Name,GICS Sector ,GICS Industry
Hong Kong,2385.HK,Readboy Education Holding Co Ltd,Information Technology,"Technology Hardware, Storage & Peripherals"
Hong Kong,6661.HK,Huzhou Gas Co Ltd,Utilities,Gas Utilities
Hong Kong,1204.HK,BoardWare Intelligence Technology Ltd,Information Technology,IT Services
Hong Kong,2172.HK,MicroPort NeuroScientic Corp,Health Care,Health Care Equipment & Supplies
Hong Kong,2361.HK,Sinohealth Holdings Ltd,Health Care,Health Care Technology
Hong Kong,2376.HK,Lushang Life Services Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2297.HK,Rainmed Medical Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,9955.HK,ClouDr Group Ltd,Health Care,Health Care Providers & Services
Hong Kong,2392.HK,Xuan Wu Cloud Technology Holdings Ltd,Information Technology,Software
Hong Kong,2167.HK,TI Cloud Inc,Information Technology,Software
Hong Kong,2372.HK,WEIli Holdings Ltd,Materials,Containers & Packaging
Hong Kong,2246.HK,GOGOX Holdings Ltd,Industrials,Air Freight & Logistics
Hong Kong,6667.HK,Mega Genomics Ltd,Health Care,Health Care Providers & Services
Hong Kong,7827.HK,Vision Deal HK Acquisition Corp,,
Hong Kong,2347.HK,Yoho Group Holdings Ltd,Consumer Discretionary,Broadline Retail
Hong Kong,2325.HK,Yunkang Group Ltd,Health Care,Health Care Providers & Services
Hong Kong,2352.HK,Dowell Service Group Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,0587.HK,China Conch Environment Protection Holdings Ltd,Industrials,Commercial Services & Supplies
Hong Kong,2370.HK,Redco Healthy Living Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2179.HK,Jiangsu Recbio Technology Co Ltd,Health Care,Biotechnology
Hong Kong,6676.HK,ZG Group,,
Hong Kong,6639.HK,Arrail Group Ltd,Health Care,Health Care Providers & Services
Hong Kong,0816.HK,Jinmao Property Services Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2157.HK,Lepu Biopharma Co Ltd,Health Care,Biotechnology
Hong Kong,1406.HK,Clarity Medical Group Holding Ltd,Health Care,Health Care Providers & Services
Hong Kong,9878.HK,Huitongda Network Co Ltd,Industrials,Trading Companies & Distributors
Hong Kong,2121.HK,Ainnovation Technology Group Co Ltd,Information Technology,Software
Hong Kong,2250.HK,BDuck Semk Holdings International Ltd,Industrials,Professional Services
Hong Kong,2260.HK,Vanov Holdings Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
Hong Kong,2257.HK,Sirnaomics Ltd,Health Care,Biotechnology
Hong Kong,2285.HK,Chervon Holdings Ltd,Consumer Discretionary,Household Durables
Hong Kong,2185.HK,Shanghai Bio-heart Biological Technology Co Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,0020.HK,SenseTime Group Inc,Information Technology,Software
Hong Kong,6633.HK,Qingci Games Inc,Communication Services,Entertainment
Hong Kong,2279.HK,Yonghe Medical Group Co Ltd,Health Care,Health Care Providers & Services
Hong Kong,2270.HK,Desun Real Estate Investment Services Group Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2273.HK,Gushengtang Holdings Ltd,Health Care,Health Care Providers & Services
Hong Kong,1228.HK,CANbridge Pharmaceuticals Inc,Health Care,Biotechnology
Hong Kong,9699.HK,Hangzhou Sf Intra-City Industrial Co Ltd,Industrials,Air Freight & Logistics
Hong Kong,2276.HK,Shanghai Conant Optical Co Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,9898.HK,Weibo Corp,Communication Services,Interactive Media & Services
Hong Kong,9899.HK,Netease Cloud Music Inc,Communication Services,Entertainment
Hong Kong,2265.HK,Hongcheng Environmental Technology Co Ltd,Industrials,Commercial Services & Supplies
Hong Kong,9956.HK,ANE (Cayman) Inc,Industrials,Ground Transportation
Hong Kong,2210.HK,Beijing Capital Jiaye Property Services Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,1948.HK,Uju Holding Ltd,Communication Services,Media
Hong Kong,2251.HK,Beijing Airdoc Technology Co Ltd,Health Care,Health Care Technology
Hong Kong,2197.HK,Clover Biopharmaceuticals Ltd,Health Care,Biotechnology
Hong Kong,2252.HK,Shanghai MicroPort MedBot Group Co Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,2235.HK,MicroTech Medical Hangzhou Co Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,2256.HK,Abbisko Cayman Ltd,Health Care,Biotechnology
Hong Kong,2217.HK,Tam Jai International Co Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Hong Kong,9889.HK,Dongguan Rural Commercial Bank Co Ltd,Financials,Banks
Hong Kong,6628.HK,Transcenta Holding Ltd,Health Care,Biotechnology
Hong Kong,2216.HK,Broncus Holding Corp,Health Care,Health Care Equipment & Supplies
Hong Kong,9869.HK,Helens International Holdings Co Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Hong Kong,6669.HK,Acotec Scientific Holdings Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,6609.HK,Shanghai HeartCare Medical Technology Corp Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,2015.HK,Li Auto Inc,Consumer Discretionary,Automobiles
Hong Kong,2209.HK,YesAsia Holdings Ltd,Consumer Discretionary,Specialty Retail
Hong Kong,6913.HK,South China Vocational Education Group Co Ltd,Consumer Discretionary,Diversified Consumer Services
Hong Kong,2192.HK,Medlive Technology Co Ltd,Health Care,Health Care Technology
Hong Kong,2175.HK,China General Education Group Ltd,Consumer Discretionary,Diversified Consumer Services
Hong Kong,6909.HK,BetterLife Holding Ltd,Consumer Discretionary,Specialty Retail
Hong Kong,6616.HK,Global New Material International Holdings Ltd,Materials,Chemicals
Hong Kong,2137.HK,Brii Biosciences Ltd,Health Care,Biotechnology
Hong Kong,6611.HK,Sanxun Holdings Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,9960.HK,Kindstar Globalgene Technology Inc,Health Care,Health Care Providers & Services
Hong Kong,2165.HK,Ling Yue Services Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2215.HK,Dexin Services Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2205.HK,Kangqiao Service Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2177.HK,UNQ Holdings Ltd,Consumer Discretionary,Specialty Retail
Hong Kong,1965.HK,Landsea Green Life Service Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2162.HK,KeyMed Biosciences Inc,Health Care,Biotechnology
Hong Kong,2219.HK,Chaoju Eye Care Holdings Ltd,Health Care,Health Care Providers & Services
Hong Kong,2190.HK,Zylox-Tonbridge Medical Technology Co Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,0606.HK,SCE Intelligent Commercial Management Holdings Ltd,Real Estate,Real Estate Management & Development
Hong Kong,0013.HK,HUTCHMED (China) Ltd,Health Care,Pharmaceuticals
Hong Kong,2150.HK,Nayuki Holdings Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Hong Kong,6626.HK,Yuexiu Services Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2155.HK,Morimatsu International Holdings Co Ltd,Industrials,Machinery
Hong Kong,9858.HK,China Youran Dairy Group Ltd,Consumer Staples,Food Products
Hong Kong,2171.HK,CARsgen Therapeutics Holdings Ltd,Health Care,Biotechnology
Hong Kong,6699.HK,Angelalign Technology Inc,Health Care,Health Care Equipment & Supplies
Hong Kong,9982.HK,Central China Management Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2618.HK,JD Logistics Inc,Industrials,Air Freight & Logistics
Hong Kong,2191.HK,SF Real Estate Investment Trust,Real Estate,Industrial REITs
Hong Kong,3658.HK,New Hope Service Holdings Ltd,Real Estate,Real Estate Management & Development
Hong Kong,6622.HK,Zhaoke Ophthalmology Ltd,Health Care,Pharmaceuticals
Hong Kong,9961.HK,Trip.com Group Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Hong Kong,9959.HK,Linklogis Inc,Information Technology,Software
Hong Kong,6608.HK,Bairong Inc,Financials,Capital Markets
Hong Kong,2195.HK,Unity Enterprise Holdings Ltd,Industrials,Construction & Engineering
Hong Kong,6939.HK,MEGAIN Holding (Cayman) Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
Hong Kong,2187.HK,Zhixin Group Holding Ltd,Materials,Construction Materials
Hong Kong,6601.HK,Cheerwin Group Ltd,Consumer Staples,Household Products
Hong Kong,1413.HK,FEG Holdings Corporation Ltd,Industrials,Construction & Engineering
Hong Kong,1927.HK,Jiujiuwang Food International Ltd,Consumer Staples,Food Products
Hong Kong,6606.HK,New Horizon Health Ltd,Health Care,Health Care Providers & Services
Hong Kong,1473.HK,Pangaea Connectivity Technology Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
Hong Kong,2170.HK,Suzhou Basecare Medical Corp Ltd,Health Care,Health Care Equipment & Supplies
Hong Kong,1024.HK,Kuaishou Technology,Communication Services,Interactive Media & Services
Hong Kong,2161.HK,JBM (Healthcare) Ltd,Health Care,Pharmaceuticals
Hong Kong,2160.HK,Microport Cardioflow Medtech Corp,Health Care,Health Care Equipment & Supplies
Hong Kong,6668.HK,E-Star Commercial Management Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2146.HK,Roiserv Lifestyle Services Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,1643.HK,Modern Chinese Medicine Group Co Ltd,Health Care,Pharmaceuticals
Hong Kong,2159.HK,Mediwelcome Healthcare Management & Technology Inc,Health Care,Health Care Providers & Services
Hong Kong,9608.HK,Sundy Service Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2158.HK,Yidu Tech Inc,Health Care,Health Care Technology
Hong Kong,2125.HK,Strawbear Entertainment Group,Communication Services,Entertainment
Hong Kong,1490.HK,AI X Tech Inc,Communication Services,Media
Hong Kong,8489.HK,Grand Power Logistics Group Ltd,,
Hong Kong,2129.HK,Legion Consortium Ltd,,
Hong Kong,2153.HK,Tat Hong Equipment Service Co Ltd,Industrials,Construction & Engineering
Hong Kong,2156.HK,C&D Property Management Group Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,1440.HK,Star Shine Holdings Group Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
Hong Kong,1855.HK,ZONQING Environmental Ltd,Industrials,Commercial Services & Supplies
Hong Kong,9600.HK,Newlink Technology Inc,Information Technology,IT Services
Hong Kong,1945.HK,Zero2ipo Holdings Inc,Financials,Capital Markets
Hong Kong,1940.HK,China Gas Industry Investment Holdings Co Ltd,Materials,Chemicals
Hong Kong,2135.HK,Raily Aesthetic Medicine International Holdings Ltd,Health Care,Health Care Providers & Services
Hong Kong,2127.HK,Huisen Shares Group Ltd,Consumer Discretionary,Household Durables
Hong Kong,1379.HK,Wenling Zhejiang Measuring and Cutting Tools Trading Centre Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,1167.HK,Jacobio Pharmaceuticals Group Co Ltd,Health Care,Biotechnology
Hong Kong,2148.HK,Vesync Co Ltd,Consumer Discretionary,Household Durables
Hong Kong,6677.HK,Sino-Ocean Service Holding Ltd,Industrials,Commercial Services & Supplies
Hong Kong,2131.HK,Netjoy Holdings Ltd,Communication Services,Media
Hong Kong,6993.HK,Blue Moon Group Holdings Ltd,Consumer Staples,Household Products
Hong Kong,2142.HK,Hbm Holdings Ltd,Health Care,Biotechnology
Hong Kong,9992.HK,Pop Mart International Group Ltd,Consumer Discretionary,Specialty Retail
Hong Kong,1153.HK,Jiayuan Services Holdings Ltd,Industrials,Commercial Services & Supplies
Hong Kong,6999.HK,Leading Holdings Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,6618.HK,JD Health International Inc,Consumer Staples,Consumer Staples Distribution & Retail
Hong Kong,1209.HK,China Resources Mixc Lifestyle Services Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2110.HK,Tian Cheng Holdings Ltd,,
Hong Kong,6666.HK,Evergrande Property Services Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,6996.HK,Antengene Corp Ltd,Health Care,Pharmaceuticals
Hong Kong,1516.HK,Sunac Services Holdings Ltd,Real Estate,Real Estate Management & Development
Hong Kong,9666.HK,Jinke Smart Services Group Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,6900.HK,Sunkwan Properties Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,1795.HK,Yadong Group Holdings Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
Hong Kong,1351.HK,Bright Future Technology Holdings Ltd,Communication Services,Media
Hong Kong,2126.HK,JW (Cayman) Therapeutics Co Ltd,Health Care,Biotechnology
Hong Kong,9698.HK,GDS Holdings Ltd,Information Technology,IT Services
Hong Kong,0873.HK,Shimao Services Holdings Ltd,Real Estate,Real Estate Management & Development
Hong Kong,3913.HK,Kwg Living Group Holdings Ltd,Real Estate,Real Estate Management & Development
Hong Kong,9993.HK,Radiance Holdings (Group) Co Ltd,Real Estate,Real Estate Management & Development
Hong Kong,2096.HK,Simcere Pharmaceutical Group Ltd,Health Care,Pharmaceuticals
Hong Kong,2169.HK,Canggang Railway Ltd,Industrials,Ground Transportation
Hong Kong,2107.HK,First Service Holding Ltd,Real Estate,Real Estate Management & Development
Hong Kong,6989.HK,Excellence Commercial Property & Facilities Management Group Ltd,Real Estate,Real Estate Management & Development
Hong Kong,8657.HK,True Partner Capital Holding Ltd,Financials,Capital Markets
Hong Kong,2132.HK,Landrich Holding Ltd,Industrials,Construction & Engineering
Hong Kong,2130.HK,CN Logistics International Holdings Ltd,Industrials,Air Freight & Logistics
Hong Kong,9677.HK,Weihai Bank Co Ltd,Financials,Banks
Hong Kong,1597.HK,China Nature Energy Technology Holdings Ltd,,
Hong Kong,1952.HK,Everest Medicines Ltd,Health Care,Biotechnology
Hong Kong,6998.HK,Genor Biopharma Holdings Ltd,Health Care,Biotechnology
Hong Kong,9688.HK,Zai Lab Ltd,Health Care,Biotechnology
Hong Kong,2057.HK,ZTO Express (Cayman) Inc,Industrials,Air Freight & Logistics
Hong Kong,9616.HK,Neutech Group Ltd,Consumer Discretionary,Diversified Consumer Services
Hong Kong,1429.HK,Skymission Group Holdings Ltd,Industrials,Construction & Engineering
Hong Kong,0909.HK,Ming Yuan Cloud Group Holdings Ltd,Information Technology,Software
Hong Kong,1179.HK,H World Group Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
Hong Kong,6988.HK,Joy Spreader Group Inc,Communication Services,Media
Hong Kong,2101.HK,Fulu Holdings Ltd,Consumer Discretionary,Specialty Retail
Hong Kong,1408.HK,Macau E&M Holding Ltd,Industrials,Construction & Engineering
Hong Kong,1455.HK,Fourace Industries Group Holdings Ltd,Consumer Staples,Personal Care Products
Hong Kong,9633.HK,Nongfu Spring Co Ltd,Consumer Staples,Beverages
Hong Kong,9913.HK,Chi Kan Holdings Ltd,Industrials,Construction & Engineering
Hong Kong,1449.HK,Leader Education Ltd,Consumer Discretionary,Diversified Consumer Services
Hong Kong,9906.HK,Honliv Healthcare Management Group Co Ltd,Health Care,Health Care Providers & Services
Hong Kong,9668.HK,China Bohai Bank Co Ltd,Financials,Banks
Hong Kong,1156.HK,China New Energy Ltd,Industrials,Construction & Engineering
Hong Kong,1981.HK,Cathay Group Holdings Inc,Communication Services,Entertainment
Hong Kong,9990.HK,Archosaur Games Inc,Communication Services,Entertainment
Hong Kong,8659.HK,Yik Wo International Holdings Ltd,Materials,Containers & Packaging
Hong Kong,0368.HK,Superland Group Holdings Ltd,Industrials,Construction & Engineering
Hong Kong,9986.HK,Dashan Education Holdings Ltd,Consumer Discretionary,Diversified Consumer Services
Hong Kong,6933.HK,Sino-Entertainment Technology Holdings Ltd,Communication Services,Entertainment
Hong Kong,9977.HK,Shandong Fengxiang Co Ltd,Consumer Staples,Food Products
